Word,Count
big,1
Assuming,1
away,1
h1,1
type;,1
aliased,1
you've,1
#attr},1
.head(),1
detail,1
\el.select("\a[href*=example.com]"\)}\,1
11,1
no-op;,1
org.jsoup.nodes.PseudoTextElement},1
Ruby,1
images,1
<code>:nth-child()</code></td><td><code>tr:nth-last-child(-n+2)</code>,1
\utf-8,\,1
superset,1
Adoption,1
\<code>doc.select("\b"\).wrap("\&lt;i&gt;&lt;/i&gt;"\);</code>\,1
\"\nofollow"\)</code>\,1
’,1
tracks,1
aesthetics,1
updated;,1
FAILING,1
detects,1
<code>#</code>:<br>,1
<tr><td><code>[attr=&quot;val&quot;]</code></td><td>elements,1
\funky,\,1
<tr><td><code>:eq(<em>n</em>)</code></td><td>elements,1
<b>before</b>,1
calling,1
sections,1
shifts,1
Trust,1
\graph,\,1
ant,1
\mn,\,1
http://www.w3.org/Protocols/rfc2616/rfc2616-sec4.html#sec4.2,1
together,1
ANDed,1
contained,1
(tags,1
\newline,\,1
<i>nth</i>,1
cited,1
currentToken,1
inputstream's,1
_,1
\ancestor,\,1
mimetype,1
\href="\https://www.w3.org/Protocols/rfc2616/rfc2616-sec4.html#sec4.2"\>rfc2616-sec4</a>\,1
<em>data</em>,1
prepped,1
go),1
\"\token"\).post();</code></li>\,1
startchar:,1
(open),1
\uppercase,\,1
Thread.interrupt(),1
string</b>,1
Define,1
FilterResult#CONTINUE},1
datasets,1
BOM:,1
deals,1
re-decode,1
whereas,1
#clone(),1
Prepare,1
presume,1
(fastpath),1
<tr><td><code>:last-of-type</code></td><td>elements,1
http1.1,1
my,1
hyphen,1
session,1
\enforced,\,1
p10,1
valueSuffix,1
8811,1
b},1
<code>a[rel=nofollow]</code></td></tr>,1
span],1
identifiers,1
postcharset,1
wants,1
LeafNodes,1
(4xx,1
stack),1
Result:,1
<span>},1
\File),\,1
Calculates,1
\UTF,\,1
formatter,1
<b>Be,1
[href],1
submitable,1
<80>,1
standard,1
(don't,1
endings,1
frames,1
\doc.select("\i"\).tagName("\em"\);}\,1
h1</code></td></tr>,1
reconstruction,1
anything),1
\web,\,1
selects),1
\remainder,\,1
somehow,1
Encodes,1
val;,1
pulls,1
failed,1
data's,1
splits,1
nullable,1
Alexa,1
appending,1
ul</code>,1
\<id=123>,\,1
<code>[title]</code></td></tr>,1
specifically,1
boolean),1
td:last-of-type</code></td></tr>,1
Implemented,1
spurious,1
application/octet-stream}.</p>,1
\FilterResult#SKIP_ENTIRELY}),</li>\,1
case-insensitive,1
modify,1
\Validate.fail("\Should\,1
\align="\left"\>Pattern</th><th\,1
\'\n',\,1
class):,1
\disabled,\,1
https://github.com/jhy/jsoup/issues/845,1
[<div>Two</div>]},1
https://github.com/jhy/jsoup/issues/349,1
cell,1
urls,1
login,1
http://en.wikipedia.org/wiki/Server_Name_Indication,1
\possible,\,1
singles,1
CSS-style,1
<p><code>java,1
dieing,1
<tr><td><code>:gt(<em>n</em>)</code></td><td>elements,1
(elements,1
head:,1
memoised,1
/><a>link</a>],1
later,1
<tr><td><code>:nth-last-of-type(<em>a</em>n+<em>b</em>)</code></td><td>pseudo-class,1
Updates,1
CNN:,1
statement,1
containsOwn(text),1
replaces,1
<code>http</code>,1
Fetches,1
(unbalanced,1
FormElement,1
\d,\,1
lower-cased,1
this},1
works),1
\rather,\,1
\ul</code>,\,1
\el.select("\a[href]"\)}\,1
\to,\,1
extract,1
helpers,1
Collects,1
clone},1
deleted,1
style},1
fairly,1
leaks,1
21,1
doesn't',1
clear),1
>=},1
divs.</p></td></tr>,1
<code>div.head,1
gather,1
replaceChar,1
posts),1
versions,1
backward,1
/></div>}<br>,1
'foo',1
define,1
opt,1
makes,1
\64,\,1
\19th,\,1
<b>True</b>,1
load),1
you're,1
body.),1
uploading,1
comma,1
charset</li>,1
JPEG,1
<tr><td><code>[attr~=<em>regex</em>]</code></td><td>elements,1
end-user,1
rarely,1
name=value,1
Tag.valueOf,1
simplified,1
(Standalone,1
Character.isHighSurrogate(c));,1
meets,1
Continue,1
uniquely,1
resolvable,1
rows,1
\h5,\,1
descendants.</td><td><code>td:matchesOwn(\\d+)</code>,1
\tuple(+),\,1
css),1
overridable,1
\cookie,\,1
https://www.w3.org/Protocols/rfc2616/rfc2616-sec4.html#sec4.2,1
seeing,1
'=a',1
\"\abc|def"\,\,1
<code>img</code>,1
copies,1
nearest,1
allocations),1
<p>Usage,1
\use,\,1
\cache,\,1
had,1
ot,1
\r.matchConsume("\[CDATA["\))\,1
EOF,1
\Elements,\,1
hasve,1
\<code>removeAttributes("\a"\,\,1
BMP,1
\careful!),\,1
'res',1
Is,1
Cleaner#clean(Document)},1
Reset,1
let,1
certificates;,1
language=java},1
td,1
\"\one\,1
<em>b</em>th,1
Replace,1
\G</td><td><code>a[href],\,1
loses,1
a},1
updateMetaCharset},1
\keys,\,1
persist,1
cookie's,1
multipoints,1
#inputStream(InputStream)},1
TokenisetStateTest,1
<tr><td><code>:nth-child(<em>a</em>n+<em>b</em>)</code></td><td><p>elements,1
manually,1
<p>),1
element.unwrap()},1
svg),1
1.</p>,1
\validator,\,1
\method,\,1
longer,1
#removeTags},1
Determine,1
\cookies,\,1
chillax,1
refs,1
Obsolete,1
\combo,\,1
baseUrl,1
\headers,\,1
u</code>,1
set),1
redirection,1
reparent,1
:last-child),1
resolves,1
circuits,1
{{@link,1
Key:Value,1
equals,1
Throws,1
users,1
coreValue,1
toolsets,1
toString(),1
\through,\,1
twice,1
authoring,1
attached,1
<tr><td><code>:first-of-type</code></td><td>elements,1
repeats,1
b,1
element.</td><td><code>div,1
(tag,1
:containsData(data),1
Serialize,1
#eachText(),1
keyPrefix,1
\colspan="\3"\><h3>Structural\,1
\first,\,1
TextNode#getWholeText(),1
v,1
Rider,1
\execute,\,1
<br>]}</li>,1
closers,1
./foo,1
attrs,1
<code>base</code>,1
\contain,\,1
validates,1
\then,\,1
prefix),1
\"\textarea"\\,1
primitives,1
hosts,1
<i>url</i>,1
org.jsoup.safety.Whitelist),1
\unescape,\,1
class=logo>One</div>,1
#appendElement(String),1
src&gt;</code>),1
fostered,1
pulling,1
verified,1
\<code>extended</code>,\,1
Path,1
\InputStream,\,1
10%,1
\summary="\"\>\,1
\"\attrPrefix"\\,1
\remove,\,1
dom,1
simplicity,1
tokenising,1
<b>insensitive</b>,1
far,1
lot,1
someone,1
mathml),1
undo,1
sanitizes,1
#addEnforcedAttribute},1
chunky,1
#addTags},1
xml),1
that:,1
(by,1
&amp;,1
occurrence,1
universal,1
inputstream,1
\pos,\,1
real-world,1
(from,1
enumeration?),1
id},1
four,1
\jetty,\,1
simplistic,1
Translate,1
constructor,1
checking,1
HashMap,1
elnames,1
explicit,1
\capacity,\,1
TODO,1
publisher,1
(Only,1
vulnerable,1
nesting,1
#shallowClone(),1
nuke,1
\insertNode,\,1
\"\)\,1
\&,\,1
<code>{@literal,1
normalise,1
decode,1
Those,1
Closing,1
conjunction,1
Loads,1
https://html.spec.whatwg.org/multipage/parsing.html#has-an-element-in-the-specific-scope,1
\reqs,\,1
\that,\,1
#addProtocols,1
http://ha.ckers.org/xss.html,1
\node.parent.childNodes()},\,1
process,1
prepend,1
newline,1
\before,\,1
capabilities,1
Element#val(),1
<code>https://</code>,1
TokenQueue,1
empty:,1
update),1
</title>,1
collapsible,1
isEmitPending;,1
sort,1
kick,1
bogging,1
completes,1
prepended,1
modifies,1
<em>n</em></td><td><code>td:lt(3)</code>,1
three,1
\gray"\>},\,1
deal,1
\fit,\,1
req/res,1
<code>false</code>,1
\for,\,1
source,1
<tr><td><code>[attr=val]</code></td><td>elements,1
LINE,1
e,1
Or,1
<img>,1
key/name,1
intent,1
\#parse(File,\,1
<i>ns</i></td><td><code>*|name</code>,1
submitting,1
\Tag#valueOf(String,\,1
%22,1
(will,1
<tr><td><code>:not(<em>selector</em>)</code></td><td>elements,1
#wholeText(),1
blowing,1
Ensures,1
populated,1
are),1
\',\,1
target>,1
ParseErrors,1
rm,1
HtmlTreeBuilder,1
getElementBy*},1
accepts,1
\:,\,1
param,1
believe,1
\listable,\,1
able,1
OutputSettings#charset(),1
consists,1
valuePrefix,1
\<code>b,\,1
nested,1
values),1
required),1
\encoder,\,1
future,1
baz,1
interacting,1
read:,1
threads,1
</val>,1
End,1
programs,1
\href="\"\\,1
(wonko.com),1
\scripts,\,1
modifications,1
multicodepoints,1
non-null,1
groups,1
hostnames,1
\names,\,1
E</td><td><code>h1,1
\amp,\,1
<div><p>Hello</p>,1
\<foo=12>,\,1
\h{n},\,1
instantiated,1
req,1
referring,1
500,1
(via,1
failure,1
re-process,1
Proxy,1
subject,1
selecting,1
went,1
reference,1
from),1
directory:</p>,1
\"\<br>one</br>"\\,1
natural,1
=>,1
machine),1
https://github.com/jhy/jsoup/issues/239,1
req'd,1
Connection.Request,1
\subtree,\,1
\href="\/"\>Two</a></div>}</p>\,1
\xml},\,1
records,1
ContentType</th><td>image/jpeg</td></tr>,1
normal,1
\"\Java"\,\,1
past,1
\host,\,1
#wrap(String),1
submits,1
\"\{@code\,1
Everything,1
lc,1
harder,1
\sp,\,1
fiddling,1
<font><a,1
\finding,\,1
NodeVisitor},1
#none},1
routines,1
Name</th><td>secondPart</td></tr>,1
:matchText},1
has/needs,1
.text(),1
\(otherwise,\,1
Retreive,1
inverse,1
confirmed,1
increment,1
<b>empty,1
element</td><td><code>tr,1
equals(tagName),1
\UTF-8,\,1
Attribute.html(),1
(isEmpty(),1
content-types,1
<p></p></div>},1
embrace,1
parent.),1
tail:,1
spec:,1
http://www.altalex.com:80/documents/news/2016/12/06/questioni-civilistiche-conseguenti-alla-depenalizzazione,1
(where,1
Correct,1
class),1
30,1
\lines,\,1
#classNames(java.util.Set)},1
redirect:,1
\'/',\,1
finalises,1
rels,1
\KitKat,\,1
Jsoup:,1
<div>One</div>Two,1
\inputstream,\,1
Helper,1
Alias,1
\"\attr"\\,1
honours,1
letter,1
<code>true</code>,1
Complete,1
\Two"\\,1
pre-defined,1
location=jsoup,1
details,1
sources,1
newlines),1
qualify,1
\"\EUC-JP"\,\,1
recognise,1
fully,1
\3013,\,1
https://github.com/jhy/jsoup/issues/977,1
optgroup,1
reevaluated,1
null}</b>,1
\"\val"\</td><td><code>span[hello="\Cleveland"\][goodbye="\Columbus"\]</code>,\,1
\href="\..."\\,1
shorted,1
Evaluates,1
space),1
(in,1
p:matchText:firstChild},1
dirty,1
\ScriptDataEndTagName,\,1
can't,1
Writes,1
reuse,1
\<code>removeProtocols("\a"\,\,1
[selector]</code></p>,1
(oddly?),1
<li>remove,1
\now!"\},\,1
allowing,1
remained,1
container,1
hash:,1
http://github.com/jhy/jsoup/issues#issue/13,1
h9),1
</td></tr>,1
abs:},1
naturally,1
\required,\,1
\namespace),\,1
org.jsoup.safety.Cleaner},1
instanceof),1
\Unused,\,1
formatting:,1
object.</p>,1
https://github.com/jhy/jsoup/issues/951,1
key/val,1
Descend,1
p.children()},1
yet),1
\"\<br\,1
Slow,1
let's,1
utility,1
upwards:,1
\detect,\,1
Filename</th><td>google-ipod.html</td></tr>,1
indeed,1
\#parse(String,\,1
(h1,1
byteBuffer,1
incorrect,1
xmlDoc,1
Let,1
\201,\,1
output:,1
\match),\,1
Element#select(String),1
website,1
a}),1
\used,\,1
downloaded,1
<b><i></b></i>,1
<i>(default)</i>,1
sends:,1
\"\select"\,\,1
(basetypes),1
links},1
http://github.com/jhy/jsoup/issues#issue/10,1
radio,1
𝔮,1
rebuild,1
\accumulated,\,1
<p>One,1
\<textarea>,\,1
org.jsoup.Jsoup#connect(String),1
\descend,\,1
cursor,1
redir,1
assumed,1
\<ul>,\,1
\inline,\,1
<i><b>jsoup</b></i></p>},1
ran,1
<tr><td><code>:root</code></td><td>The,1
<div><p></p></div>}.),1
wrapped,1
\form,\,1
GCed,1
treats,1
vivification,1
\"\abs:xxx"\,\,1
grew,1
\get,\,1
(why,1
\xmlns="\blah"\\,1
matches;,1
\<b>true</b>,\,1
timeouts,1
divergent,1
th,1
test\n,1
comment},1
\Appendable},\,1
doctypes,1
Elements#not(String)}</td><td><code>div:not(.logo)</code>,1
powerful,1
http://sv.stargate.wikia.com/wiki/M2J,1
\consume,\,1
awhile,1
Grove,1
\'bar'>,\,1
in-page,1
404,1
<b>there</b></p>,1
\descended,\,1
SPAN,1
ten,1
intact,1
Un-escape,1
implicitly,1
\XML,\,1
trigger,1
(word,1
\Buffer,\,1
decoders,1
neither,1
difference,1
\"\esportspenedes.cat/./ep/index.php"\,\,1
bounds,1
quickly,1
org.jsoup.helper.W3CDom#fromJsoup(org.jsoup.nodes.Document),1
\documents,\,1
\safe,\,1
\"\<div>\n\,1
Example,1
<tr><td><code>:containsOwn(<em>text</em>)</code></td><td>elements,1
Now,1
templated,1
#attributes(),1
\"\script"\\,1
Write,1
three),1
plaintext,1
sensitively,1
.header},1
&#xxx;,1
hyphens,1
covers,1
<li>continue,1
Iterates,1
dig,1
normalises,1
\consumeTo),\,1
underlying,1
evals,1
applied,1
limitation,1
\process,\,1
\h2,\,1
shift,1
obsolete,1
(Newlines,1
<code>:nth-child(10n-1)</code>,1
descendants.</td><td><code>p:containsOwn(jsoup)</code>,1
maintain,1
service,1
\image/png,\,1
9,1
parented,1
<li>Obsolete,1
recognised,1
#ownText(),1
(Whereas,1
attrib,1
hierarchy,1
FilterResult#STOP},1
<em>n</em></td><td><code>td:eq(0)</code>,1
example:,1
E</td><td><code>li,1
attacks,1
tab),1
efficiency,1
G</code></td><td>all,1
\returns,\,1
\Slowly,\,1
refuse,1
\doc.select("\font"\).unwrap();}</p>\,1
backed,1
States,1
\#clean(String,\,1
Determines,1
\<code>base</code>,\,1
Jetty,1
debugging,1
appears,1
backing,1
(bounded,1
mathml,1
themselves,1
exist,1
Parent,1
<table,1
\here,\,1
https://github.com/jhy/jsoup/issues/967,1
\'//path/?foo',\,1
\occur,\,1
<tr><td><code>:nth-last-child(<em>a</em>n+<em>b</em>)</code></td><td>elements,1
\Jsoup.connect("\http://example.com"\).userAgent("\Mozilla"\).data("\name"\,\,1
Packages,1
\https,\,1
<p></p>,1
two</td></tr>,1
url;,1
</table>,1
terminator,1
sanity,1
proxy;,1
\:gt,\,1
\colspan="\3"\><h3>Pseudo\,1
\Element}s,\,1
\Two,\,1
settings;,1
\single,\,1
case-sensitive,1
\ugly,\,1
<b>after</b>,1
#relaxed},1
assuming,1
^[a-zA-Z_:][-a-zA-Z0-9_:.],1
logically,1
\els,\,1
\'\t',\,1
namespace-aware,1
\exceeded,\,1
\p}s,\,1
*.header},1
\test,\,1
<code>:nth-child()</code>,1
\seq,\,1
timeoutMillis,1
surrogate,1
it):,1
flip,1
/>Two</p>},1
outlineMode,1
Either,1
released,1
\unsupported,\,1
'//path/file,1
\(8217),\,1
simpler,1
(odd,1
request's,1
Node#addChildren(child),1
https://html.spec.whatwg.org/multipage/parsing.html#numeric-character-reference-end-state,1
<em>n</em></td><td><code>td:gt(1)</code>,1
Responses,1
\,1
holding,1
Rather,1
ArrayList,1
needless,1
completed,1
size(),1
inaccessible,1
\expired,\,1
\"\#"\)</code>\,1
be:,1
\ancestors,\,1
diverge,1
duplicates,1
Element.text(),1
.mark,1
http://},1
span},1
<b>null</b>,1
Converts,1
pulled,1
<image>,1
random,1
\href="\#anchor"\&gt;</code>,\,1
\Whitelist,\,1
</,1
semantics,1
(application/x-www-form-urlencoded),1
#data(),1
There,1
\negative,\,1
crop,1
\data-package="\jsoup"\\,1
\json,\,1
http://www.whatwg.org/specs/web-apps/current-work/multipage/tabular-data.html#examples-0,1
\false,\,1
Other,1
selects,1
\<code>addAttributes("\a"\,\,1
tags<p/>,1
vagaries,1
Same,1
p.childNodes()},1
undescend,1
Token,1
stuck,1
holder,1
\),1
\text/xml,\,1
LF,1
un-normalized,1
side,1
bass,1
intellij,1
\data-language="\Java"\\,1
<li>interrupt,1
'html',1
english,1
#bufferUp()},1
Elements},1
watches,1
one:,1
..,1
tried,1
evaluator),1
stacked,1
Connection.Response},1
\div,..\,1
org.jsoup.examples.HtmlToPlainText,1
parenting,1
valuable,1
(case-sensitive),1
MalformedURLException,1
impact,1
Where,1
URis,1
unlimited,1
newline+indent,1
\returned,\,1
GCs,1
hitting,1
<!DOCTYPE>,1
crlf,1
\<dl>,\,1
nextElementSibling},1
Jsoup.connect,1
<em>after</em>,1
except,1
Windows-1252,1
Benchmarks:,1
non-html,1
\style,\,1
example.com,1
<b>false</b>:,1
mostly),1
color,1
package,1
\el.tagName("\div"\);}\,1
master,1
\value)</td><td><code>a[href]</code>,\,1
(<code>a</code>,1
we'll,1
invalidated,1
Element#after(String),1
lots,1
saw,1
restricts,1
href=/>link</a>],1
little,1
URIs;,1
#absUrl},1
<b>body</b>is,1
\h1,\,1
unrecognised,1
\necessary,\,1
findSorted,1
echo,1
namely,1
thru,1
self-closing,1
?name=jsoup&language=Java&language=English}</code>,1
el.outerHtml());,1
chance,1
core.autocrlf,1
&acute;,1
\baseUrl,\,1
removed</li>,1
default;,1
💩,1
un-escape,1
#parseFragment},1
\reachable"\);\,1
constrainable,1
<p>now</p></div>}<br>,1
\align="\left"\>Matches</th><th\,1
met,1
newEl.namespace(entry.namespace());,1
Document's,1
http://www.google.com/?q=white,1
recurse,1
since,1
enforce,1
Element.equals,1
http://szshb.nxszs.gov.cn/,1
\#data(String,\,1
\List<Node>["\One\,1
\oneloneword,\,1
opener,1
stripLeading,1
\unlikely,\,1
Also;,1
recommended,1
\shot,\,1
#,1
consumeTo'<',1
\href="\/"\>link</a>],\,1
\dupes,\,1
<tr><td><code>*|E</code></td><td>elements,1
lowercase,1
temporary,1
Convert,1
CDATA,1
extending,1
\StringBuilder,\,1
http://www.i18nl10n.com/korean/utftest/,1
taking,1
element.</td><td><code>ol,1
Note:,1
functions,1
discarded,1
\decl,\,1
<tr><td><code>tag</code></td><td>elements,1
\<code>doc.select("\p"\).empty();</code><br>\,1
retrieved),1
mod,1
Instantiate,1
\hop,\,1
GET),1
\jsoup,\,1
seek,1
introduced,1
manages,1
to:,1
<script,1
demonstrates,1
short-circuits,1
straddles,1
precedence:,1
white-lists,1
hashcodes,1
(loosely),1
/></div>},1
(vs,1
Element#before(String),1
keys.length,1
influence,1
\<p></p>\n</div>"\\,1
A/B,1
readInputStream,1
\'"\'\,1
\List,\,1
\applied,\,1
\:matches(regex),\,1
<class=baz,1
body</code>,1
started,1
name</td><td><code>div</code></td></tr>,1
collisions,1
Matches,1
bytes),1
guess,1
undefined,1
pushes,1
href>,1
compiled,1
\<b>false</b>,\,1
\combinator,\,1
\(and,\,1
contract,1
rt,1
#simpleText},1
#hasKey(String),1
\"\output"\,\,1
2:,1
reindex,1
DocumentType,1
converting,1
entirely,1
Handles,1
reusable,1
\point,\,1
\desired,\,1
\<code>addAttributes("\:all"\,\,1
<li>An,1
\generated,\,1
served,1
\<code>removeAttributes("\:all"\,\,1
pretty-printing,1
formatters,1
containing),1
core.eol,1
keyVal,1
flush,1
From,1
\checked="\"\,\,1
<h2>Selector,1
#isActuallyWhitespace(int),1
<font>;,1
wrapper,1
resolved,1
Presented,1
\colgroup,\,1
enforces,1
div</code></td></tr>,1
\"\text/html;\,1
org.w3c.dom.Document,1
reflect,1
string),1
#removeProtocols},1
attribute/rel,1
semicolon,1
.equals,1
completely,1
unsuitable,1
\indentAmount,\,1
Root,1
reality,1
\(UTF-8,\,1
\referrer,\,1
\<qux=>,\,1
Depth-first,1
\:contains(text),\,1
processed,1
ending),1
Alterslash:,1
Agency,1
rely,1
\:last-child,\,1
cromulent,1
\(<code>html,\,1
SSLContext,1
careful</b>,1
few,1
\<code>2n+1</code>,\,1
\UTF-16,\,1
\9th,\,1
HTTP/1.1,1
attempting,1
aren't,1
\properly,\,1
name</td><td></td></tr>,1
\"\gray"\}\,1
proc,1
non-implicit,1
\col,\,1
\fetch,\,1
using.</td><td>{@code,1
occurred,1
special:,1
\NotNestedLessLess=10913,824;1887&\,1
\:nth-child,\,1
\#baseUri},\,1
unescaping,1
frist,1
form:,1
escapes:,1
Initialise,1
\first"\>}\,1
(buffered),1
<b>true</b>;,1
\"\class"\</td><td><code>div.left</code>,\,1
asymmetry),1
\#userAgent(String)}),\,1
docs,1
\(30,000\,1
compat,1
\/>,\,1
next(),1
rp,1
(please,1
#66,1
(xml),1
uppercased,1
\certificates,\,1
\Parser,\,1
marks,1
gg,1
fresh,1
piece,1
\"\<code>header\,1
<code>&lt;div,1
\w,1
first.</p>,1
\(doctype,\,1
Must,1
SYSTEM,1
ByteBuffer,1
toggle,1
#simpleText(),1
ands,1
<base>,1
),1
\HTML5,\,1
behavior,1
:first-child),1
ordered,1
#sslSocketFactory(SSLSocketFactory),1
source's,1
consumers,1
5h,1
\codes,\,1
endTag,1
\(tags,\,1
hasn't,1
\FilterResult#CONTINUE}),</li>\,1
\specifications,\,1
expiry,1
descended,1
<code>2n</code>.</td><td><code>tr:nth-child(2n+1)</code>,1
\good,\,1
h3</code></td></tr>,1
value;,1
1MM,1
forcing,1
parser(...),1
None,1
\(xlink,\,1
object's,1
\<tt>true</tt>,\,1
\<,\,1
\own,\,1
bar,1
<em>selector</em></td><td><code>div:has(p)</code>,1
list-like,1
propery,1
HTML;,1
nbsp,1
contrast,1
<div><p></p>,1
Cleaner,1
\namepspace,\,1
caution,1
(9000+,1
\unsuitable,\,1
<b>false</b>;,1
\missing,\,1
\server,\,1
[^data-]},1
buffered,1
<code>.logo,1
behaviour,1
\<br>,\,1
date,1
prefers,1
lookup,1
generated,1
Assumes,1
encountered,1
\combined,\,1
\29th,\,1
\now!</p>},\,1
userAgent,1
dl,1
cause.toString())</code>,1
\encoded,\,1
second),1
\"\val"\</td><td><code>img[width=500]</code>,\,1
deny,1
\"\jsoup"\).get();</code></li>\,1
jdk9,1
\package=jsoup,\,1
consumes,1
reparse,1
int,1
with;,1
<p>Will,1
<em>selector</em>,1
trip,1
Drops,1
\"\application-octetstream"\;\,1
element</td><td><code>*</code></td></tr>,1
breakups,1
\(etc),\,1
\double,\,1
drastically,1
exit,1
headers;,1
\gt,\,1
precludes,1
<code>div[^data-]</code></td></tr>,1
chain),1
growing,1
nor,1
Element#wrap,1
Controls,1
embodies,1
adoption,1
https://github.com/jhy/jsoup/issues/528,1
looking,1
\"\abc:def"\,\,1
\element.select(query).first()},\,1
#get(int)},1
currentNode();,1
E[attr],1
dedupe,1
\interface,\,1
rare,1
re-format,1
\streams,\,1
prettyPrint,1
<b>{@code,1
clarify,1
<div></div><p></p>,1
helper,1
<b><p></b></p>,1
string;,1
configured,1
Header,1
\content-type,\,1
\parse,\,1
#removeAttributes},1
anchors,1
html5's,1
\<code>doc.select("\p"\).remove();</code><br>\,1
\offset,\,1
inStream,1
definition,1
detection,1
\"\}\,1
file's,1
\href="\http://www.w3.org/TR/selectors/#root-pseudo"\>:root\,1
reduce,1
(must,1
(thousandths,1
bits,1
\"\http"\,\,1
strings;,1
css3,1
hit.</p>,1
<code>li:nth-child(5)</code>,1
\"\b"\\,1
reason,1
';',1
\("\\,1
\//example.com/./foo,\,1
CDataNode,1
\<zim=>,\,1
shorter,1
charsBuilder,1
(tag.class.class:nth-child(n)),1
similarity,1
\\r\n,\,1
urn,1
<tr><td><code>:last-child</code></td><td>elements,1
\"\input"\,\,1
\alternate,\,1
crash,1
\"\rel"\,\,1
Algorithm,1
<code>src</code>,1
<p><b>This</b>,1
comes,1
\"\NotNestedLessLess"\\,1
builders,1
(BFS),1
\h4,\,1
corresponding,1
#removeEnforcedAttribute},1
\yet,\,1
\'>'},\,1
\url,\,1
shallow,1
scripts,1
translated,1
reset),1
great,1
unquoted,1
TagOpen,1
entities),1
ascii,1
\blank,\,1
usually,1
\recursion,\,1
\(add,\,1
error),1
a.namespace().equals(b.namespace()),1
*sigh*,1
\'\r',\,1
<code>https</code>,1
length,1
closes,1
sequences,1
order</td><td><code>div.header[title]</code></td></tr>,1
\"\a\,1
lf,1
\'\f',\,1
creation,1
(delete),1
closer,1
<body>,1
<tr><td><code>:only-of-type</code></td><td>,1
rescanning,1
\block,\,1
external,1
core,1
.not(),1
filled,1
EOF;,1
\checked=null,\,1
https://github.com/jhy/jsoup/issues/249,1
\removed,\,1
\<code>http,\,1
css-compatible,1
\"\accept-encoding"\\,1
\unknown,\,1
\gray</code>"\)\,1
exclusive,1
#dataNodes(),1
are:,1
forms:,1
element</td><td><code>dl,1
chain,1
/shared/sso/sso.aspx?sso=&url=http%253a%252f%252fwww.altalex.com%252fsession%252fset%252f%253freturnurl%253dhttp%25253a%25252f%25252fwww.altalex.com%25253a80%25252fdocuments%25252fnews%25252f2016%25252f12%25252f06%25252fquestioni-civilistiche-conseguenti-alla-depenalizzazione,1
#2,1
#id;,1
\content,\,1
deprecated,1
\"\(one\,1
Source:,1
<code>&lt;img,1
Call,1
\One}"\.</td></tr>\,1
list:,1
\lt,\,1
|,1
loop,1
working,1
shell,1
\"\https"\)</code>\,1
test),1
construction,1
FormElement},1
regexes,1
platforms,1
\13,\,1
isEmpty,1
\"\header"\,\,1
itself),1
\max,\,1
E</td><td><code>ol,1
mods:,1
initialise,1
strip,1
#hasHeader(String),1
isEmpty(),1
matching),1
angst,1
Java},1
\cookies),\,1
\sensible,\,1
ContentType</th><td>application/octet-stream</td></tr>,1
/>One<br,1
<code>Elements,1
\FilterResult#REMOVE}),</li>\,1
<tr><td><code>:matchesOwn(<em>regex</em>)</code></td><td>elements,1
pruned,1
Requests,1
hunt,1
\"\valSuffix"\</td><td><code>img[src$=.png]</code></td></tr>\,1
producing,1
table;,1
Query,1
trim,1
switches,1
\ByteBuffer,\,1
href&gt;</code>,1
iterating,1
\doc.select("\a"\).eachAttr("\abs:href"\)}\,1
items,1
decide,1
\add,\,1
maxErrors,1
\application/xhtml+xml;charset=UTF8,\,1
\zero,\,1
improves,1
<head>,1
room,1
\xml,\,1
\charset=EUC-JP"\\,1
ElementList,1
\6378,\,1
doc.createElement(Tag),1
els,1
Form,1
re-read),1
\equal,\,1
nodelist,1
\#nextSibling()},\,1
tweak,1
agency,1
tracked,1
Simple,1
\a.attr("\abs:href"\);</code></blockquote>\,1
cares,1
FilterResult#SKIP_ENTIRELY},1
#empty(),1
comments),1
:nth-last-child),1
appendable,1
letters,1
<?xml,1
\emitted,\,1
(ascii),1
MIME,1
\white-list,\,1
logic,1
8205,1
\href="\/"\>Two</a></font></div>}</p>\,1
five,1
dynamic,1
internet,1
minimize,1
varargs,1
<div><p>Hello,1
LE,1
\allow,\,1
large,1
API),1
packed,1
newly,1
examples:,1
#clean(Document)},1
be/le;,1
yielded,1
shared,1
formats,1
b),1
Input,1
\"\strict"\\,1
<p>there</p>,1
you'll,1
characters;,1
(DOM,1
Parsed,1
mathml's,1
note:,1
specifies,1
\itself,\,1
cleanup,1
\exist,\,1
\underrun,\,1
nth-of-type,1
differs,1
d),1
nodes.<p><b>Note</b>,1
\forignOjbect,\,1
\shell,\,1
handler,1
11.2.5.2,1
evaluator's,1
update}.</p>,1
outputs,1
combining,1
\linkEl.absUrl("\href"\);</code>\,1
instantiable,1
ease,1
\"\<br>one</br>\,1
derived,1
seconds</b>,1
attribute:,1
domains,1
Document#getElementById(String)},1
whitespace),1
insensitively,1
un-HTML-escape,1
\defined,\,1
Integration,1
FormElement}s,1
\descendants),\,1
\:lt,\,1
Regardless,1
Trimmed,1
./ok.html,1
conn.getHeaderFields(),1
<tr><td><code>:only-child</code></td><td>elements,1
nothing;,1
#DataNode(String)},1
whitelists,1
encoding='ISO-8859-1'?>,1
\Jsoup.parse(html,\,1
element</td><td><code>img:nth-last-of-type(2n+1)</code></td></tr>,1
\(positive,\,1
<tr><td><code>[attr]</code></td><td>elements,1
r.consumeToAnySorted(tagCharsSorted).toLowerCase();,1
43972,1
